Name,ID,Ingredient,Form,Dosage
lisiliv,28106423920,lisinoprildihydrate,tablet,20 mg
lisinoplus,28103575203,"hydrochlorothiazide,lisinoprildihydrate",tablet,10+12.5 mg
lisinoplus,28103575303,"hydrochlorothiazide,lisinoprildihydrate",tablet,20+12.5 mg
"lisinopril ""actavis""",28103240201,lisinoprildihydrate,tablet,10 mg
"lisinopril ""actavis""",28103240301,lisinoprildihydrate,tablet,20 mg
"lisinopril ""actavis""",28103240101,lisinoprildihydrate,tablet,5 mg
"lisinopril-hydrochlorthiazid ""actavis""",28103395002,"hydrochlorothiazide,lisinoprildihydrate",tablet,10+12.5 mg
"lisinopril-hydrochlorthiazid ""actavis""",28106872622,"hydrochlorothiazide,lisinoprildihydrate",tablet,10+12.5 mg
"lisinopril-hydrochlorthiazid ""actavis""",28103395202,"hydrochlorothiazide,lisinoprildihydrate",tablet,20+12.5 mg
"lisinopril/hydrochlorthiazid ""sandoz""",28103394102,"hydrochlorothiazide,lisinoprildihydrate",tablet,10+12.5 mg
"lisinopril/hydrochlorthiazid ""sandoz""",28103394302,"hydrochlorothiazide,lisinoprildihydrate",tablet,20+12.5 mg
"lisinopril/hydrochlorthiazid ""sandoz""",28103394202,"hydrochlorothiazide,lisinoprildihydrate",tablet,20+25 mg
lisinopril stada,28107138224,lisinoprilanhydrous,tablet,20 mg
"lisinopril ""viatris""",28103083899,lisinoprildihydrate,tablet,10 mg
"lisinopril ""viatris""",28103083999,lisinoprildihydrate,tablet,20 mg
"lisinopril ""viatris""",28103083799,lisinoprildihydrate,tablet,5 mg
lismay,28106307819,"lincomycinhydrochloride,spectinomycinsulfate",powder,444.7+222.0 mg/g
lisopress,28101949597,lisinoprildihydrate,tablet,10 mg
lisopress,28101949697,lisinoprildihydrate,tablet,20 mg
lisopress,28103079899,lisinoprildihydrate,tablet,2.5 mg
lisopress,28101949497,lisinoprildihydrate,tablet,5 mg
litak,28103401202,cladribine,inject,2 mg/ml
litarex,28100599871,lithiumcitrate,tablet,6 mmol li+
litfulo,28106832022,ritlecitinibtosilate,capsule,50 mg
"lithiumchlorid ""lidco""",28103686304,lithiumchloride,inject,0.15 mmol/ml
"litiumkarbonat ""oba""",28100731076,lithiumcarbonate,tablet,300mg (8.1 mmol li+)
livial,28101213685,tibolone,tablet,2.5 mg
livogiva,28106280419,teriparatide,inject,20 mikrog/80 mikrol.
livopan,28104264407,"nitrogenoxide,oxygen",gas,50+50 %
livtencity,28106631521,maribavir,tablet,200 mg
lixiana,28105392014,edoxabantosilate,tablet,15 mg
lixiana,28105392114,edoxabantosilate,tablet,30 mg
lixiana,28105392214,edoxabantosilate,tablet,60 mg
loargys,28106814922,pegylarginase,inject,5 mg/ml
locoid,28100599671,hydrocortisonebutyrate,cream,0.1%
locoid,28105007612,hydrocortisonebutyrate,cream,0.1%
locoid,28105325813,hydrocortisonebutyrate,cream,0.1%
locoid,28105407114,hydrocortisonebutyrate,cream,0.1%
locoid,28106808322,hydrocortisonebutyrate,cream,0.1%
locoid,28106833022,hydrocortisonebutyrate,cream,1 mg/g
locoid,28100599571,hydrocortisonebutyrate,ointment,0.1%
locoid lipid,28101100082,hydrocortisonebutyrate,cream,0.1%
locoid lipid,28105007712,hydrocortisonebutyrate,cream,0.1%
locoid lipid,28105497314,hydrocortisonebutyrate,cream,0.1%
locoid lipid,28106695421,hydrocortisonebutyrate,cream,0.1%
locoid lipid,28106920923,hydrocortisonebutyrate,cream,1 mg/g
lodisure vet.,28106324519,amlodipinebesilate,tablet,1 mg
loette,28103012198,"ethinylestradiol,levonorgestrel",tablet,0.10+0.02 mg
loette 28,28103087599,"ethinylestradiol,levonorgestrel",tablet,0.10+0.02 mg
loette 28,28106029417,"ethinylestradiol,levonorgestrel",tablet,0.10+0.02 mg
lojuxta,28105071412,lomitapidemesylate,capsule,10 mg
lojuxta,28105071512,lomitapidemesylate,capsule,20 mg
lojuxta,28105632415,lomitapidemesylate,capsule,30 mg
lojuxta,28105632515,lomitapidemesylate,capsule,40 mg
lojuxta,28105071312,lomitapidemesylate,capsule,5 mg
lojuxta,28105632615,lomitapidemesylate,capsule,60 mg
lokelma,28105710815,sodiumzirconiumcyclosilicate,powder,10 g
lokelma,28105710715,sodiumzirconiumcyclosilicate,powder,5 g
lomexin,28105677815,fenticonazolenitrate,capsule,200 mg
lomexin,28105677915,fenticonazolenitrate,capsule,600 mg
lomuspray,28106058217,ipratropiumbromide,spray,21 mikrogram/dosis
"lomustine ""medac""",28100911976,lomustine,capsule,40 mg
lonquex,28106822720,lipegfilgrastim,inject,6 mg/0.6 ml
lonquex,28105020511,lipegfilgrastim,inject,6 mg
lonsurf,28105586915,"tipiracilhydrochloride,trifluridine",tablet,15 mg + 6.14 mg
lonsurf,28105587015,"tipiracilhydrochloride,trifluridine",tablet,20 mg + 8.19 mg
lopacut,28104587109,loperamidehydrochloride,tablet,2 mg
lopacut,28106586621,loperamidehydrochloride,tablet,2 mg
lopacut,28106766722,loperamidehydrochloride,tablet,2 mg
"loperamid ""mashal""",28106831522,loperamidehydrochloride,tablet,2 mg
lopid,28101349789,gemfibrozil,tablet,450 mg
lopid,28101349889,gemfibrozil,tablet,600 mg
lopid,28104961311,gemfibrozil,tablet,600 mg
lopid,28105078612,gemfibrozil,tablet,600 mg
lopid,28101145883,gemfibrozil,capsule,300 mg
"lopinavir/ritonavir ""accord""",28105812416,"lopinavir,ritonavir",tablet,200 mg+50 mg
"lopinavir/ritonavir ""mylan""",28105573115,"lopinavir,ritonavir",tablet,100 mg/25 mg
"lopinavir/ritonavir ""mylan""",28105573215,"lopinavir,ritonavir",tablet,200 mg/50 mg
"loratadin ""teva""",28103165300,loratadine,tablet,10 mg
"lorazepam ""2care4""",28107057823,lorazepam,tablet,1 mg
"lorazepam ""macure""",28106103318,lorazepam,inject,4 mg/ml
"lorazepam ""orion""",28105108012,lorazepam,tablet,1 mg
"lornoxicam ""takeda""",28101924697,lornoxicam,tablet,4 mg
"lornoxicam ""takeda""",28101924797,lornoxicam,tablet,8 mg
"lornoxicam ""takeda""",28103064399,lornoxicam,powder,8 mg
lorviqua,28106062518,lorlatinib,tablet,100 mg
lorviqua,28106062418,lorlatinib,tablet,25 mg
losanova hct,28106444320,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
losanova hct,28106729622,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
losarstad,28103954706,losartanpotassium,tablet,100 mg
losarstad,28103954506,losartanpotassium,tablet,12.5 mg
losarstad,28103954606,losartanpotassium,tablet,50 mg
losarstad comp,28104382808,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
losarstad comp,28104142907,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
losarstad comp,28104142807,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartan/hydrochlorothiazide ""stada""",28106656321,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
"losartan/hydrochlorothiazide ""stada""",28106656421,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
"losartan/hydrochlorothiazide ""stada""",28106656121,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartan/hydrochlorothiazide ""teva""",28104618109,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
"losartan/hydroklortiazid ""jubilant""",28104723010,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
"losartan/hydroklortiazid ""jubilant""",28104722910,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartan ""jubilant""",28104726710,losartanpotassium,tablet,100 mg
"losartan ""jubilant""",28104726510,losartanpotassium,tablet,25 mg
"losartan ""jubilant""",28104726610,losartanpotassium,tablet,50 mg
"losartankalium/hydrochlorthiazid ""epione medicine""",28106974723,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
"losartankalium/hydrochlorthiazid ""krka""",28104559909,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
"losartankalium/hydrochlorthiazid ""krka""",28104450408,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
"losartankalium/hydrochlorthiazid ""krka""",28104450308,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartankalium/hydrochlorthiazid ""medical valley""",28104035506,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
"losartankalium/hydrochlorthiazid ""medical valley""",28104035406,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartankalium/hydrochlorthiazid ""nordic prime""",28106915123,"hydrochlorothiazide,losartanpotassium",tablet,100+12.5 mg
"losartankalium/hydrochlorthiazid ""teva""",28103938806,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
"losartankalium/hydrochlorthiazid ""teva""",28103938706,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
"losartankalium ""krka""",28104477809,losartanpotassium,tablet,100 mg
"losartankalium ""krka""",28104477509,losartanpotassium,tablet,12.5 mg
"losartankalium ""krka""",28104477709,losartanpotassium,tablet,50 mg
"losartankalium ""liconsa""",28103902206,losartanpotassium,tablet,100 mg
"losartankalium ""liconsa""",28103902006,losartanpotassium,tablet,25 mg
"losartankalium ""liconsa""",28103902106,losartanpotassium,tablet,50 mg
"losartankalium ""teva""",28103958706,losartanpotassium,tablet,100 mg
"losartankalium ""teva""",28103958606,losartanpotassium,tablet,50 mg
"losartan ""medical valley""",28103906306,losartanpotassium,tablet,100 mg
"losartan ""medical valley""",28103906106,losartanpotassium,tablet,12.5 mg
"losartan ""medical valley""",28103906206,losartanpotassium,tablet,50 mg
"losartan ""orion""",28105887716,losartanpotassium,tablet,100 mg
"losartan ""orion""",28105887616,losartanpotassium,tablet,50 mg
"losartan ""stada""",28106671221,losartanpotassium,tablet,100 mg
"losartan ""stada""",28106670721,losartanpotassium,tablet,12.5 mg
"losartan ""stada""",28106671021,losartanpotassium,tablet,25 mg
"losartan ""stada""",28106671121,losartanpotassium,tablet,50 mg
losec,28101875697,omeprazolemagnesium,tablet,20 mg
lotanec,28104174207,losartanpotassium,tablet,100 mg
lotanec,28104174007,losartanpotassium,tablet,12.5 mg
lotanec,28104174107,losartanpotassium,tablet,50 mg
lovtelar,28106681821,sevelamercarbonate,tablet,800 mg
loxentia,28105466214,duloxetinehydrochloride,capsule,20 mg
loxentia,28105466314,duloxetinehydrochloride,capsule,40 mg
loxicom,28104706310,meloxicam,inject,20 mg/ml
loxicom,28104300508,meloxicam,inject,5 mg/ml
loxicom,28105025711,meloxicam,paste,50 mg/g
loxicom til hunde,28104736010,meloxicam,tablet,1 mg
loxicom til hunde,28104736110,meloxicam,tablet,2.5 mg
loxitab,28106814122,meloxicam,tablet,1 mg
loxitab,28106814422,meloxicam,tablet,2.5 mg
loxopram,28103436402,citalopramhydrobromide,tablet,10 mg
loxopram,28103436502,citalopramhydrobromide,tablet,20 mg
loxopram,28103436602,citalopramhydrobromide,tablet,40 mg
lucentis,28103911306,ranibizumab,inject,10 mg/ml
lucentis,28105436213,ranibizumab,inject,10 mg/ml
lucosil,28100996855,sulfamethizole,tablet,500 mg
ludiomil,28100903176,maprotilinehydrochloride,tablet,75 mg
lumeblue,28106228119,methylthioniniumchloride,tablet,25 mg
lumykras,28106556820,sotorasib,tablet,120 mg
"lung test gas co/c2h2/ch4 ""aga""",28106007617,"carbonmonoxide,ethyne,methane",gas,0.3+0.3+0.3 %
"lung test gas co/he ""aga""",28106008617,"carbonmonoxide,helium",gas,0.28+9.3 %
lupkynis,28106649721,voclosporine,capsule,7.9 mg
lusama,28106830722,pregabalin,tablet,165 mg
lusama,28106830822,pregabalin,tablet,330 mg
lusama,28106830622,pregabalin,tablet,82.5 mg
lutinus,28104321808,progesterone,tablet,100 mg
lutinus,28105044312,progesterone,tablet,100 mg
lutinus,28105170812,progesterone,tablet,100 mg
lutinus,28105214413,progesterone,tablet,100 mg
lutinus,28105831716,progesterone,tablet,100 mg
luveris,28103066599,nan,powder,75 ie
luxturna,28106000617,voretigen-neparvovec,inject,
lydaxx,28106237619,tulathromycin,inject,100 mg/ml
lydisilka,28106410020,"drospirenone,estetrolmonohydrate",tablet,3+14.2 mg
lyfnua,28106573621,gefapixant,tablet,45 mg
"lymecyclin ""actavis""",28105015211,lymecycline,capsule,300 mg
"lymecyclin ""brown & burk""",28104901111,lymecycline,capsule,300 mg
lymelysal,28105686815,lymecycline,capsule,300 mg
lyngonia,28155782516,maltodextrin,tablet,
lynparza,28105941817,olaparib,tablet,100 mg
lynparza,28105941917,olaparib,tablet,150 mg
lynparza,28105324613,olaparib,capsule,50 mg
lyomet,28105193912,metforminhydrochloride,tablet,1000 mg
lyomet,28105193712,metforminhydrochloride,tablet,500 mg
lyomet,28105193812,metforminhydrochloride,tablet,750 mg
lyribastad,28105832916,pregabalin,capsule,100 mg
lyribastad,28105833016,pregabalin,capsule,150 mg
lyribastad,28105833116,pregabalin,capsule,200 mg
lyribastad,28105833216,pregabalin,capsule,225 mg
lyribastad,28105832616,pregabalin,capsule,25 mg
lyribastad,28105833316,pregabalin,capsule,300 mg
lyribastad,28105832716,pregabalin,capsule,50 mg
lyribastad,28105832816,pregabalin,capsule,75 mg
lyrica,28105553915,pregabalin,capsule,100 mg
lyrica,28103491803,pregabalin,capsule,150 mg
lyrica,28103722603,pregabalin,capsule,200 mg
lyrica,28103839705,pregabalin,capsule,225 mg
lyrica,28103491503,pregabalin,capsule,25 mg
lyrica,28103491903,pregabalin,capsule,300 mg
lyrica,28103491603,pregabalin,capsule,50 mg
lyrica,28103491703,pregabalin,capsule,75 mg
lysantin,28100445563,orphenadrinehydrochloride,tablet,50 mg
lysodren,28103452602,mitotane,tablet,500 mg
lytgobi,28106780922,futibatinib,tablet,4 mg
lyumjev,28106243919,insulinlispro,inject,100 e/ml
lyumjev,28106243819,insulinlispro,inject,100 e/ml
lyumjev junior kwikpen,28106433220,insulinlispro,inject,100 e/ml
lyumjev kwikpen,28106244019,insulinlispro,inject,100 e/ml
lyumjev kwikpen,28106244119,insulinlispro,inject,200 e/ml
lyumjev tempo pen,28106524520,insulinlispro,inject,100 e/ml
lyxumia,28105219513,lixisenatide,inject,10 + 20 mikrg
lyxumia,28104996811,lixisenatide,inject,10 mikrg
lyxumia,28104996911,lixisenatide,inject,20 mikrg
mabthera,28105192512,rituximab,inject,1400 mg
mabthera,28105506814,rituximab,inject,1600 mg
"macrogol 4000 ""strides""",28106470820,macrogol4000,powder,10 g
"macrogol 4000 ""strides""",28106470720,macrogol4000,powder,4 g
macrosyn,28106313919,tulathromycin,inject,100 mg/ml
maddogrel,28104397308,clopidogrelbesilate,tablet,75 mg
"madopar ""125""",28100636673,"benserazidehydrochloride,levodopa",capsule,100+25 mg
"madopar ""125""",28101350389,"benserazidehydrochloride,levodopa",tablet,100+25 mg
madopar 125,28104906511,"benserazidehydrochloride,levodopa",capsule,100+25 mg
madopar 125,28105486014,"benserazidehydrochloride,levodopa",tablet,100+25 mg
"madopar ""62,5""",28100982178,"benserazidehydrochloride,levodopa",capsule,50 + 12.5 mg
madopar depot,28101308787,"benserazidehydrochloride,levodopa",capsule,100+25 mg
madopar depot,28105611115,"benserazidehydrochloride,levodopa",capsule,100+25 mg
madopar depot,28106778222,"benserazidehydrochloride,levodopa",capsule,100+25 mg
madopar quick 125,28101867696,"benserazidehydrochloride,levodopa",tablet,100+25 mg
"madopar quick 62,5",28101867596,"benserazidehydrochloride,levodopa",tablet,50 + 12.5 mg
"magnesia ""dak""",28103542903,magnesiumhydroxide,tablet,500 mg
"magnesia ""medic""",28103164400,magnesiumhydroxide,tablet,500 mg
magnesium diasporal,28105140812,magnesiumcitrateanhydrous,granule,300 mg
magnesium diasporal,28105183212,magnesiumcitrateanhydrous,powder,400 mg
"magnesium phosphoricum d6 ""camette""",28145589815,nan,tablet,d6
"magnesium ""protina""",28106298719,"magnesiumcitratepentahydrate,magnesiumoxide",granule,400 mg
magnevist,28103331901,dimeglumingadoptesteate,inject,2 mmol/l
"magnyl ""dak""",28101376189,acetylsalicylicacid,tablet,100 mg
malarone,28101936197,"atovaquone,proguanylhydrochloride",tablet,100+250 mg
malarone,28103357602,"atovaquone,proguanylhydrochloride",tablet,25+62.5 mg
malastad,28104904111,"atovaquone,proguanylhydrochloride",tablet,250+100 mg
malfin,28101725494,morphinesulfate,tablet,100 mg
malfin,28101725194,morphinesulfate,tablet,10 mg
malfin,28103526803,morphinesulfate,tablet,200 mg
malfin,28101725294,morphinesulfate,tablet,30 mg
malfin,28101725394,morphinesulfate,tablet,60 mg
malonetta,28105439913,"ethinylestradiol,levonorgestrel",tablet,150+30 mikrogram
maltofer,28106079118,ferrihydroxidepolymaltosecomplex,tablet,100 mg
mamyzin vet.,28101040680,penethamatehydroiodide,powder,10 mill. ie
mandolgin,28101935297,tramadolhydrochloride,tablet,50 mg
marbiflox,28105029812,marbofloxacin,tablet,20 mg
marbiflox,28105029712,marbofloxacin,tablet,5 mg
marbiflox,28105029912,marbofloxacin,tablet,80 mg
marbocyl vet.,28103043698,marbofloxacin,inject,20 mg/ml
marbocyl vet.,28103681204,marbofloxacin,tablet,20 mg
marbocyl vet.,28103681104,marbofloxacin,tablet,5 mg
marbocyl vet.,28103681304,marbofloxacin,tablet,80 mg
marbodin,28105100912,memantinehydrochloride,tablet,10 mg
marbodin,28105101012,memantinehydrochloride,tablet,20 mg
marcain,28100572170,bupivacainehydrochloridemonohydrate,inject,2.5 mg/ml
marcain,28100993070,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcain-adrenalin,28100488965,"adrenalinetartrate,bupivacainehydrochloridemonohydrate",inject,2.5 mg + 5 mikrog/ml
marcain-adrenalin,28101021365,"adrenalinetartrate,bupivacainehydrochloridemonohydrate",inject,5 mg/ml +5 mikrog/ml
marcain adrenalin,28105937517,"adrenalinetartrate,bupivacainehydrochloridemonohydrate",inject,5 mg/ml +5 mikrog/ml
marcain-adrenalin,28106848222,"adrenalinetartrate,bupivacainehydrochloridemonohydrate",inject,5 mg/ml +5 mikrog/ml
marcain-adrenalin,28106913923,"adrenalinetartrate,bupivacainehydrochloridemonohydrate",inject,5 mg/ml +5 mikrog/ml
marcaine,28105283513,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcaine,28105303213,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcain spinal,28101142983,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcain spinal,28107046623,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcain spinal tung,28101100882,bupivacainehydrochloridemonohydrate,inject,5 mg/ml
marcoumar,28104727310,phenprocoumon,tablet,3 mg
marcoumar,28105338613,phenprocoumon,tablet,3 mg
marevan,28101005764,warfarinsodium,tablet,2.5 mg
marevan,28105577915,warfarinsodium,tablet,2.5 mg
marilamed,28103752904,"hydrochlorothiazide,ramipril",tablet,2.5+12.5 mg
marilamed,28103753004,"hydrochlorothiazide,ramipril",tablet,5+25 mg
mariper,28104416208,perindopriltert-butylamine,tablet,2 mg
mariper,28104416308,perindopriltert-butylamine,tablet,4 mg
mariper,28104416408,perindopriltert-butylamine,tablet,8 mg
mariprax,28104253707,pramipexole,tablet,0.088 mg
mariprax,28104253807,pramipexole,tablet,0.18 mg
mariprax,28104253907,pramipexole,tablet,0.35 mg
mariprax,28104254007,pramipexole,tablet,0.7 mg
mariprax,28104254107,pramipexole,tablet,1.1 mg
maritop,28104182907,topiramate,tablet,100 mg
maritop,28104183007,topiramate,tablet,200 mg
maritop,28104182707,topiramate,tablet,25 mg
maritop,28104182807,topiramate,tablet,50 mg
marixino,28105126512,memantinehydrochloride,tablet,10 mg
marixino,28105126612,memantinehydrochloride,tablet,20 mg
marlodon,28105951917,methadonehydrochloride,tablet,10 mg
marlodon,28105952017,methadonehydrochloride,tablet,20 mg
marlodon,28105952117,methadonehydrochloride,tablet,40 mg
marlodon,28105951817,methadonehydrochloride,tablet,5 mg
marplan,28100329660,isocarboxazide,tablet,10 mg
marzine,28100010554,cyclizinehydrochloride,tablet,50 mg
masivet,28104132507,masitinibmesilate,tablet,150 mg
masivet,28104132407,masitinibmesilate,tablet,50 mg
mastitar retard vet.,28100916877,"benzylpenicillin,procaine,neomycin",ointment,500.000 ie +300 mg
matever,28104764510,levetiracetam,tablet,1000 mg
matever,28104764210,levetiracetam,tablet,250 mg
matever,28104764310,levetiracetam,tablet,500 mg
matever,28104764410,levetiracetam,tablet,750 mg
mavenclad,28105807316,cladribine,tablet,10 mg
maviret,28105901416,"glecaprevir,pibrentasvir",tablet,100+40 mg
maviret,28106420120,"glecaprevir,pibrentasvir",granule,50+20 mg
maximec vet.,28103457502,ivermectin,paste,18.7 mg/g
maxyl,28105288113,amoxicillintrihydrate,powder,500 mg/g
mayzent,28106168718,siponimodfumarate,tablet,0.25 mg
mayzent,28106611421,siponimodfumarate,tablet,1 mg
mayzent,28106168818,siponimodfumarate,tablet,2 mg
"mebeverinhydrochlorid ""aristo""",28106147618,mebeverinehydrochloride,capsule,200 mg
mecastrin,28105995717,melatonin,tablet,2 mg
mecveruum,28106760122,ivermectin,tablet,3 mg
medanef,28105463412,methylphenidatehydrochloride,tablet,10 mg
medanef,28105463512,methylphenidatehydrochloride,tablet,20 mg
medanef,28105463312,methylphenidatehydrochloride,tablet,5 mg
"medicinsk dinitrogenoxid ""air liquide"" 100 %",28104841411,nitrogenoxide,gas,100%
"medicinsk dinitrogenoxid ""nippon gases scan"" 100%",28104047506,nitrogenoxide,gas,100%
"medicinsk dinitrogenoxid ""strandmøllen""",28104268308,nitrogenoxide,gas,100%
"medicinsk luft ""air liquide"" 100 %",28104922711,"air,medical",gas,100%
"medicinsk luft ""nippon gases scandinavia"" 100 %",28104264607,"air,medical",gas,100%
"medicinsk oxygen ""air liquide"" 100 %",28104922511,oxygen,gas,100%
"medicinsk oxygen ""air liquide"" 100 %",28104286008,oxygen,gas,100%
"medicinsk oxygen ""nippon gases scandinavia"" 100 %",28104049306,oxygen,gas,100%
"medicinsk oxygen ""nippon gases scandinavia"" 100 %",28104049406,oxygen,gas,100%
"medicinsk oxygen ""strandmøllen""",28104267408,oxygen,gas,100%
"medicinsk oxygen ""strandmøllen""",28104267308,oxygen,gas,100%
medikinet,28103939806,methylphenidatehydrochloride,tablet,10 mg
medikinet,28103939906,methylphenidatehydrochloride,tablet,20 mg
medikinet,28103939706,methylphenidatehydrochloride,tablet,5 mg
medikinet cr,28103945806,methylphenidatehydrochloride,capsule,10 mg
medikinet cr,28105365514,methylphenidatehydrochloride,capsule,10 mg
medikinet cr,28105463914,methylphenidatehydrochloride,capsule,10 mg
medikinet cr,28103945906,methylphenidatehydrochloride,capsule,20 mg
medikinet cr,28105365614,methylphenidatehydrochloride,capsule,20 mg
medikinet cr,28105464014,methylphenidatehydrochloride,capsule,20 mg
medikinet cr,28103946006,methylphenidatehydrochloride,capsule,30 mg
medikinet cr,28105365714,methylphenidatehydrochloride,capsule,30 mg
medikinet cr,28105464114,methylphenidatehydrochloride,capsule,30 mg
medikinet cr,28103946106,methylphenidatehydrochloride,capsule,40 mg
medikinet cr,28105365814,methylphenidatehydrochloride,capsule,40 mg
medikinet cr,28105464214,methylphenidatehydrochloride,capsule,40 mg
medikinet cr,28105166112,methylphenidatehydrochloride,capsule,50 mg
medikinet cr,28105587815,methylphenidatehydrochloride,capsule,50 mg
medikinet cr,28106939623,methylphenidatehydrochloride,capsule,50 mg
medikinet cr,28104739310,methylphenidatehydrochloride,capsule,5 mg
medikinet cr,28105749816,methylphenidatehydrochloride,capsule,5 mg
medikinet cr,28107019223,methylphenidatehydrochloride,capsule,5 mg
medikinet cr,28105166212,methylphenidatehydrochloride,capsule,60 mg
medikinet cr,28105464414,methylphenidatehydrochloride,capsule,60 mg
medikinet cr,28105587915,methylphenidatehydrochloride,capsule,60 mg
medikinet retard,28105289313,methylphenidatehydrochloride,capsule,10 mg
medikinet retard,28105844816,methylphenidatehydrochloride,capsule,20 mg
medikinet retard,28105289513,methylphenidatehydrochloride,capsule,30 mg
medikinet retard,28105289613,methylphenidatehydrochloride,capsule,40 mg
medithyrox,28105312213,levothyroxinesodium,tablet,100 mikrogram
medithyrox,28106104818,levothyroxinesodium,tablet,112 mikrogram
medithyrox,28106104918,levothyroxinesodium,tablet,125 mikrogram
medithyrox,28106105018,levothyroxinesodium,tablet,137 mikrogram
medithyrox,28106104518,levothyroxinesodium,tablet,13 mikrogram
medithyrox,28106105118,levothyroxinesodium,tablet,150 mikrogram
medithyrox,28106105218,levothyroxinesodium,tablet,175 mikrogram
medithyrox,28106105318,levothyroxinesodium,tablet,200 mikrogram
medithyrox,28105311913,levothyroxinesodium,tablet,25 mikrogram
medithyrox,28105312013,levothyroxinesodium,tablet,50 mikrogram
medithyrox,28106104618,levothyroxinesodium,tablet,62 mikrogram
medithyrox,28105312113,levothyroxinesodium,tablet,75 mikrogram
medithyrox,28106104718,levothyroxinesodium,tablet,88 mikrogram
medoclav,28106970323,"amoxicillinsodium,potassiumclavulanate",powder,1000+200 mg
medrol,28101336988,methylprednisolone,tablet,100 mg
medrol,28105590815,methylprednisolone,tablet,100 mg
medrol,28101464491,methylprednisolone,tablet,32 mg
medrol,28105619315,methylprednisolone,tablet,32 mg
medrol vet.,28101550993,methylprednisolone,tablet,4 mg
"mega c 1500 ""scanpharm""",52620015693,ascorbicacid,tablet,1500 mg
megace,28104334408,megestrolacetate,tablet,160 mg
mekinist,28105247413,trametinibdimethylsulfoxide,tablet,0.5 mg
mekinist,28105247613,trametinibdimethylsulfoxide,tablet,2 mg
mektix,28106201518,"milbemycinoxime,praziquantel",tablet,12.5+125 mg
mektix,28106201418,"milbemycinoxime,praziquantel",tablet,2.5+25 mg
mektix vet.,28106490820,"milbemycinoxime,praziquantel",tablet,12.5+125.0 mg
mektix vet.,28106201318,"milbemycinoxime,praziquantel",tablet,16+40 mg
mektix vet.,28106490720,"milbemycinoxime,praziquantel",tablet,2.5+25.0 mg
mektix vet.,28106201218,"milbemycinoxime,praziquantel",tablet,4+10 mg
mektovi,28105997417,binimetinib,tablet,15 mg
melatal,28106086518,melatonin,tablet,3 mg
melatal,28107096824,melatonin,tablet,3 mg
melatal,28106086618,melatonin,tablet,5 mg
"melatonin ""agb""",28106395320,melatonin,tablet,1 mg
"melatonin ""agb""",28106395420,melatonin,tablet,2 mg
"melatonin ""agb""",28106395520,melatonin,tablet,3 mg
"melatonin ""agb""",28106395620,melatonin,tablet,4 mg
"melatonin ""agb""",28106395720,melatonin,tablet,5 mg
"melatonin ""agb pharma""",28106845122,melatonin,tablet,0.5 mg
"melatonin ""agb pharma""",28106845222,melatonin,tablet,1 mg
"melatonin ""agb pharma""",28106845322,melatonin,tablet,2 mg
"melatonin ""agb pharma""",28106845422,melatonin,tablet,3 mg
"melatonin ""agb pharma""",28106845522,melatonin,tablet,4 mg
"melatonin ""agb pharma""",28106845722,melatonin,tablet,5 mg
"melatonin ""alternova""",28106344719,melatonin,tablet,2 mg
"melatonin ""bluefish""",28106881022,melatonin,tablet,2 mg
"melatonin ""glenmark""",28106672621,melatonin,tablet,3 mg
melatonin neurim,28106797322,melatonin,tablet,2 mg
"melatonin ""orifarm""",28106214218,melatonin,tablet,3 mg
"melatonin ""orion""",28106612821,melatonin,tablet,3 mg
"melatonin ""orion""",28106613021,melatonin,tablet,5 mg
meliglix,28106568721,sitagliptinhydrochloride,tablet,100 mg
meliglix,28106568521,sitagliptinhydrochloride,tablet,25 mg
meliglix,28106568621,sitagliptinhydrochloride,tablet,50 mg
melitta,28103763104,"ethinylestradiol,gestoden",tablet,75+30 mikrogram
mellozzan,28106405820,melatonin,tablet,0.5 mg
mellozzan,28106405920,melatonin,tablet,1 mg
mellozzan,28106406020,melatonin,tablet,2 mg
